epin.pay.oasgames.com.,CNAME,oas-pay-1414352875.us-east-1.elb.amazonaws.com,
es.oasgames.com.,A,52.25.124.174,
eu.dmp.oasgames.com.,CNAME,elb-oas-dmp-frankfurt-1347735380.eu-central-1.elb.amazonaws.com,
euaws.ermaydani.com.,A,52.29.60.156,
event.oasgames.com.,A,64.237.62.3,
fbtrlogin.oasgames.com.,A,52.58.71.184,
flashloar.oasgames.com.,A,52.29.126.206,
fr.oasgames.com.,A,52.25.124.174,
game-act.oasgames.com.,A,52.25.124.174,
game-olympic.oasgames.com.,A,52.25.124.174,
gogen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
goges.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
gogpl.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
gogtr.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
gtest.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
irpt.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
istriketr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
it.oasgames.com.,A,52.25.124.174,
katr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
ksde.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
kspt.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
lees.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
lept.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
leru.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loar-sign.oasgames.com.,A,52.25.124.174,
loar.oasgames.com.,CNAME,elb-oas-odp-tmp-8512455.us-east-1.elb.amazonaws.com,
loel.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
lofr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loit.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loru.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
lp.ninjaol.com.,A,52.73.128.146,
m.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maktr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
malen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maltr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maoven.oasgames.com.,CNAME,omdp-elb-1773868844.us-east-1.elb.amazonaws.com,
mba.oasgames.com.,A,52.27.211.13,
mbbpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mbcde.oasgames.com.,CNAME,omdp-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcoben.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobfr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcwde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mdupt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mglpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mgltr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mhres.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mihtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mini-client.oasgames.com.,A,66.55.147.148,64.237.62.3,
mjmpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mjmtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlobr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlocbr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlocpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloctr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlode.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloes.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloit.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlonl.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlopl.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlosv.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlotr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlotw.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlyde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mmwftr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mnblen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mnblpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mob.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mon-elb-yw.oasgames.com.,A,23.91.97.171,
moo-source.oasgames.com.,A,54.64.224.48,
moo.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
moode.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mooen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mooru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mpay.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mphde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mrmtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msaen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msb.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msfen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstwpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstwtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtbpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcfr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtktr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtsen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrike.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrikeen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrikeru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mwcen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mwen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
mwpt.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
mwtr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
naruto-en-cs.oasgames.com.,CNAME,elb-naruto-webserver-1111910454.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-login.oasgames.com.,CNAME,elb-naruto-front-1087248393.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-midas.oasgames.com.,CNAME,elb-naruto-midas-cgi-1432201942.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-res.oasgames.com.,A,52.220.60.134,52.220.60.139,
naruto-en-cst-svr1.oasgames.com.,CNAME,elb-naruto-gameserver1-153536165.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr10.oasgames.com.,CNAME,elb-naruto-gameserver10-841596642.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr11.oasgames.com.,CNAME,elb-naruto-gameserver11-218169724.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr12.oasgames.com.,CNAME,elb-naruto-gameserver12-727789578.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr13.oasgames.com.,CNAME,elb-naruto-gameserver13-1027591347.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr14.oasgames.com.,CNAME,elb-naruto-gameserver14-766200423.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr15.oasgames.com.,CNAME,elb-naruto-gameserver15-808438054.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr16.oasgames.com.,CNAME,elb-naruto-gameserver16-878057358.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr17.oasgames.com.,CNAME,elb-naruto-gameserver17-787544383.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr2.oasgames.com.,CNAME,elb-naruto-gameserver2-1278025466.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr3.oasgames.com.,CNAME,elb-naruto-gameserver3-474938648.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr4.oasgames.com.,CNAME,elb-naruto-gameserver4-674323478.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr5.oasgames.com.,CNAME,elb-naruto-gameserver5-1725576482.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr6.oasgames.com.,CNAME,elb-naruto-gameserver6-1374684127.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr7.oasgames.com.,CNAME,elb-naruto-gameserver7-1608541707.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr8.oasgames.com.,CNAME,elb-naruto-gameserver8-1525199578.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr9.oasgames.com.,CNAME,elb-naruto-gameserver9-811196872.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst.oasgames.com.,CNAME,elb-naruto-webserver-1111910454.ap-southeast-1.elb.amazonaws.com,
naruto-online.tv.,A,52.27.245.68,
naruto.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
naruto_en_cst_bb.oasgames.com.,A,52.220.94.42,
narutoonline.tv.,A,52.27.245.68,
nl.oasgames.com.,A,52.25.124.174,
oasgames.com.,A,66.55.147.148,64.237.62.3,
odp.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
oktr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
otp.oasgames.com.,A,54.65.113.182,
p.oasgames.com.,A,46.165.197.66,
passport.oasgames.com.,CNAME,passport-web-elb-1680692298.us-east-1.elb.amazonaws.com,
pay.ninjaol.com.,A,52.72.25.160,
pay.oasgames.com.,CNAME,OAS-Pay-1414352875.us-east-1.elb.amazonaws.com,
pl.oasgames.com.,A,52.25.124.174,
plugins.oasgames.com.,A,64.237.62.3,66.55.147.148,
proxy.core.oasgames.com.,A,23.91.97.171,
proxy.core.oasgames.com.,A,23.91.98.204,
pt.hyol.oasgames.com.,A,52.68.122.109,
pt.oasgames.com.,A,52.25.124.174,
pwartr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
questog0.oasgames.com.,A,46.4.93.52,
report.dmp.oasgames.com.,A,52.202.100.215,
reslepl.oasgames.com.,A,46.248.173.201,
resog0.oasgames.com.,A,46.4.93.52,
ru.oasgames.com.,A,52.25.124.174,
safety.mobile.oasgames.com.,A,52.86.187.230,
sandbox.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
sctr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sessiontest.ermaydani.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
shop.oasgames.com.,A,52.88.5.21,
slen.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sog0.oasgames.com.,A,46.4.93.52,
sosde.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
support.oasgames.com.,A,52.24.73.40,
survey.oasgames.com.,A,52.25.124.174,
sv.oasgames.com.,A,52.25.124.174,
test.company.oasgames.com.,A,64.237.62.3,
tools.oasgames.com.,A,64.237.62.3,66.55.147.148,
tr.oasgames.com.,A,52.25.124.174,
tw.oasgames.com.,A,52.25.124.174,
us.dmp.oasgames.com.,CNAME,elb-oas-dmp-vg-2094243792.us-east-1.elb.amazonaws.com,
vipcore.oasgames.com.,A,52.24.73.40,
vipsac.oasgames.com.,A,52.86.187.230,
web-steam.oasgames.com.,A,66.55.147.148,64.237.62.3,
wftr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
www.koips4.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
zgtw.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
zh.oasgames.com.,A,52.25.124.174,
