oasgames.com.,A,66.55.147.148,64.237.62.3,
lofr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loit.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
loru.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
m.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maktr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
malen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maltr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
maoven.oasgames.com.,CNAME,omdp-elb-1773868844.us-east-1.elb.amazonaws.com,
mbbpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mbcde.oasgames.com.,CNAME,omdp-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcoben.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobfr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcobtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mcwde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mdupt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mglpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mgltr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mhres.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mihtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mini-client.oasgames.com.,A,66.55.147.148,64.237.62.3,
mjmpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mjmtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlobr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlocbr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlocpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloctr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlode.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloes.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloit.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlonl.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlopl.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mloru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlosv.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlotr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlotw.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mlyde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mmwftr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mnblen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mnblpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mob.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
admin.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
admin2.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
api.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
apisdk-mini.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
apisdkaws.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
sandbox.mobile.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
moo.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
moode.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mooen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mooru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mpay.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mphde.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mrmtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msaen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msb.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
msfen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstwpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mstwtr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtbpt.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcfr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtcru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtktr.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtsen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrike.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrikeen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mtstrikeru.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mwcen.oasgames.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
mwpt.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
mwtr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
naruto-en-cs.oasgames.com.,CNAME,elb-naruto-webserver-1111910454.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-login.oasgames.com.,CNAME,elb-naruto-front-1087248393.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-midas.oasgames.com.,CNAME,elb-naruto-midas-cgi-1432201942.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr1.oasgames.com.,CNAME,elb-naruto-gameserver1-153536165.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr10.oasgames.com.,CNAME,elb-naruto-gameserver10-841596642.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr11.oasgames.com.,CNAME,elb-naruto-gameserver11-218169724.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr12.oasgames.com.,CNAME,elb-naruto-gameserver12-727789578.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr13.oasgames.com.,CNAME,elb-naruto-gameserver13-1027591347.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr14.oasgames.com.,CNAME,elb-naruto-gameserver14-766200423.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr15.oasgames.com.,CNAME,elb-naruto-gameserver15-808438054.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr16.oasgames.com.,CNAME,elb-naruto-gameserver16-878057358.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr17.oasgames.com.,CNAME,elb-naruto-gameserver17-787544383.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr2.oasgames.com.,CNAME,elb-naruto-gameserver2-1278025466.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr3.oasgames.com.,CNAME,elb-naruto-gameserver3-474938648.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr4.oasgames.com.,CNAME,elb-naruto-gameserver4-674323478.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr5.oasgames.com.,CNAME,elb-naruto-gameserver5-1725576482.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr6.oasgames.com.,CNAME,elb-naruto-gameserver6-1374684127.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr7.oasgames.com.,CNAME,elb-naruto-gameserver7-1608541707.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr8.oasgames.com.,CNAME,elb-naruto-gameserver8-1525199578.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst-svr9.oasgames.com.,CNAME,elb-naruto-gameserver9-811196872.ap-southeast-1.elb.amazonaws.com,
naruto-en-cst.oasgames.com.,CNAME,elb-naruto-webserver-1111910454.ap-southeast-1.elb.amazonaws.com,
naruto.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
odp.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
oktr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
passport.oasgames.com.,CNAME,passport-web-elb-1680692298.us-east-1.elb.amazonaws.com,
pay.oasgames.com.,CNAME,OAS-Pay-1414352875.us-east-1.elb.amazonaws.com,
epin.pay.oasgames.com.,CNAME,oas-pay-1414352875.us-east-1.elb.amazonaws.com,
plugins.oasgames.com.,A,64.237.62.3,66.55.147.148,
pwartr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sctr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
slen.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sosde.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
tools.oasgames.com.,A,64.237.62.3,66.55.147.148,
web-steam.oasgames.com.,A,66.55.147.148,64.237.62.3,
wftr.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
zgtw.oasgames.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
sessiontest.ermaydani.com.,CNAME,OMDP-elb-1773868844.us-east-1.elb.amazonaws.com,
www.koips4.com.,CNAME,ODP-ELB-687878703.us-east-1.elb.amazonaws.com,
gogen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
gogtr.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
mwen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
gogen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
gogtr.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
mwen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
naruto-en-cst-res.oasgames.com.,A,52.220.60.134,52.220.60.139,
adjust.oasgames.com.,A,52.88.5.21,
a.akar.oasgames.com.,A,54.84.196.240,
a.akes.oasgames.com.,A,54.84.196.240,
a.akpl.oasgames.com.,A,54.84.196.240,
a.aktr.oasgames.com.,A,54.84.196.240,
all.oasgames.com.,A,52.25.124.174,
ar.oasgames.com.,A,52.25.124.174,
ask.oasgames.com.,A,52.27.245.68,
a.botpt.oasgames.com.,A,54.84.196.240,
br.oasgames.com.,A,52.25.124.174,
a.caes.oasgames.com.,A,54.84.196.240,
a.catr.oasgames.com.,A,54.84.196.240,
cdn2-client-naruto-pt.oasgames.com.,A,54.64.224.48,
cdn2-mini-client.oasgames.com.,A,54.64.224.48,
chatlive.oasgames.com.,A,52.24.73.40,
proxy.core.oasgames.com.,A,23.91.98.204,
proxy.core.oasgames.com.,A,23.91.97.171,
cps.oasgames.com.,A,52.27.225.236,
a.ddtes.oasgames.com.,A,54.84.196.240,
de.oasgames.com.,A,52.25.124.174,
report.dmp.oasgames.com.,A,52.202.100.215,
el.oasgames.com.,A,52.25.124.174,
en.oasgames.com.,A,52.25.124.174,
a.eoept.oasgames.com.,A,54.84.196.240,
es.oasgames.com.,A,52.25.124.174,
fbtrlogin.oasgames.com.,A,52.58.71.184,
flashloar.oasgames.com.,A,52.29.126.206,
fr.oasgames.com.,A,52.25.124.174,
game-act.oasgames.com.,A,52.25.124.174,
game-olympic.oasgames.com.,A,52.25.124.174,
gogen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
a.gogen.oasgames.com.,A,54.84.196.240,
a.goges.oasgames.com.,A,54.84.196.240,
a.gogpl.oasgames.com.,A,54.84.196.240,
gogtr.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
a.gogtr.oasgames.com.,A,54.84.196.240,
a.gtest.oasgames.com.,A,54.84.196.240,
en.hyol.oasgames.com.,A,52.68.122.109,
pt.hyol.oasgames.com.,A,52.68.122.109,
a.irpt.oasgames.com.,A,54.84.196.240,
a.istriketr.oasgames.com.,A,54.84.196.240,
it.oasgames.com.,A,52.25.124.174,
a.katr.oasgames.com.,A,54.84.196.240,
a.koips4en.oasgames.com.,A,54.84.196.240,
a.koips4tw.oasgames.com.,A,54.84.196.240,
a.ksde.oasgames.com.,A,54.84.196.240,
a.kspt.oasgames.com.,A,54.84.196.240,
a.lees.oasgames.com.,A,54.84.196.240,
a.lepl.oasgames.com.,A,54.84.196.240,
a.lept.oasgames.com.,A,54.84.196.240,
a.leru.oasgames.com.,A,54.84.196.240,
loar-sign.oasgames.com.,A,52.25.124.174,
a.loar.oasgames.com.,A,54.84.196.240,
a2.lobr.oasgames.com.,A,54.84.196.240,
adm.lobr.oasgames.com.,A,54.84.196.240,
a2.lode.oasgames.com.,A,54.84.196.240,
a.loel.oasgames.com.,A,54.84.196.240,
a2.loes.oasgames.com.,A,54.84.196.240,
a.lofr.oasgames.com.,A,54.84.196.240,
a.loit.oasgames.com.,A,54.84.196.240,
a2.lonl.oasgames.com.,A,54.84.196.240,
a2.lopl.oasgames.com.,A,54.84.196.240,
a.loru.oasgames.com.,A,54.84.196.240,
a2.losv.oasgames.com.,A,54.84.196.240,
a2.lotr.oasgames.com.,A,54.84.196.240,
mba.oasgames.com.,A,52.27.211.13,
arapp.mobile.oasgames.com.,A,52.86.187.230,
channel-pool.mobile.oasgames.com.,A,54.174.83.29,
safety.mobile.oasgames.com.,A,52.86.187.230,
mon-elb-yw.oasgames.com.,A,23.91.97.171,
moo-source.oasgames.com.,A,54.64.224.48,
cdnaws.mtbpt.oasgames.com.,A,54.175.239.90,
mwen.oasgames.com.,A,52.4.79.226,52.3.171.100,52.2.97.198,
a.mwen.oasgames.com.,A,54.84.196.240,
a.mwpt.oasgames.com.,A,54.84.196.240,
a.mwtr.oasgames.com.,A,54.84.196.240,
naruto-en-cst-res.oasgames.com.,A,52.220.60.134,52.220.60.139,
cdn2.de.naruto.oasgames.com.,A,54.64.224.48,
cdn2.pt.naruto.oasgames.com.,A,54.64.224.48,
naruto_en_cst_bb.oasgames.com.,A,52.220.94.42,
a.narutode.oasgames.com.,A,54.84.196.240,
a.narutoen.oasgames.com.,A,54.84.196.240,
a.narutofr.oasgames.com.,A,54.84.196.240,
a.narutopt.oasgames.com.,A,54.84.196.240,
nl.oasgames.com.,A,52.25.124.174,
adm.odp.oasgames.com.,A,54.84.196.240,
assist0.ogddt.oasgames.com.,A,46.4.93.52,
a.oktr.oasgames.com.,A,54.84.196.240,
otp.oasgames.com.,A,54.65.113.182,
p.oasgames.com.,A,46.165.197.66,
adm.pay.oasgames.com.,A,52.70.122.221,
pl.oasgames.com.,A,52.25.124.174,
pt.oasgames.com.,A,52.25.124.174,
a.pwartr.oasgames.com.,A,54.84.196.240,
questog0.oasgames.com.,A,46.4.93.52,
reslepl.oasgames.com.,A,46.248.173.201,
resog0.oasgames.com.,A,46.4.93.52,
ru.oasgames.com.,A,52.25.124.174,
a.sctr.oasgames.com.,A,54.84.196.240,
shop.oasgames.com.,A,52.88.5.21,
adm.shop.oasgames.com.,A,52.88.5.21,
a.slen.oasgames.com.,A,54.84.196.240,
sog0.oasgames.com.,A,46.4.93.52,
a.sosde.oasgames.com.,A,54.84.196.240,
support.oasgames.com.,A,52.24.73.40,
adm.support.oasgames.com.,A,52.24.73.40,
survey.oasgames.com.,A,52.25.124.174,
sv.oasgames.com.,A,52.25.124.174,
tr.oasgames.com.,A,52.25.124.174,
tw.oasgames.com.,A,52.25.124.174,
vipcore.oasgames.com.,A,52.24.73.40,
adm.vipcore.oasgames.com.,A,52.24.73.40,
vipsac.oasgames.com.,A,52.86.187.230,
a.wftr.oasgames.com.,A,54.84.196.240,
a.zgtw.oasgames.com.,A,54.84.196.240,
zh.oasgames.com.,A,52.25.124.174,
awsziyuan-test.ermaydani.com.,A,52.29.60.156,
bmaws.ermaydani.com.,A,52.91.233.229,
cdn-resource.ermaydani.com.,A,52.91.233.229,
euaws.ermaydani.com.,A,52.29.60.156,
lp.ninjaol.com.,A,52.73.128.146,
apisdk.mobile.ninjaol.com.,A,52.73.128.146,
pay.ninjaol.com.,A,52.72.25.160,
naruto-online.tv.,A,52.27.245.68,
narutoonline.tv.,A,52.27.245.68,
adjust.oasgames.com.,A,52.88.5.21,
a.akar.oasgames.com.,A,54.84.196.240,
a.akes.oasgames.com.,A,54.84.196.240,
a.akpl.oasgames.com.,A,54.84.196.240,
a.aktr.oasgames.com.,A,54.84.196.240,
all.oasgames.com.,A,52.25.124.174,
ar.oasgames.com.,A,52.25.124.174,
ask.oasgames.com.,A,52.27.245.68,
assist0.oasgames.com.,A,124.205.35.143,
assist102sqpt.oasgames.com.,A,216.155.155.150,
assist103loar.oasgames.com.,A,185.19.219.212,
assist103sqsa.oasgames.com.,A,107.191.35.132,
assist104loar.oasgames.com.,A,185.19.217.218,
assist106sqna.oasgames.com.,A,216.155.155.152,
assist107sqsa.oasgames.com.,A,216.155.153.243,
assist108loar.oasgames.com.,A,185.19.217.218,
assist108pt.oasgames.com.,A,107.191.33.162,
assist10oas.oasgames.com.,A,107.191.35.86,
assist10sqpt.oasgames.com.,A,216.155.155.149,
assist114sqpt.oasgames.com.,A,216.155.155.147,
assist115oastr.oasgames.com.,A,185.19.217.44,
assist121oas.oasgames.com.,A,216.155.154.152,
assist127oas.oasgames.com.,A,216.155.154.152,
assist129sqsa.oasgames.com.,A,216.155.154.156,
assist12sqpt.oasgames.com.,A,216.155.155.150,
assist130sqpt.oasgames.com.,A,107.191.35.131,
assist135oastr.oasgames.com.,A,185.19.217.55,
assist140sqpt.oasgames.com.,A,216.155.154.149,
assist146oastr.oasgames.com.,A,185.19.217.49,
assist149oastr.oasgames.com.,A,185.19.217.55,
assist151sqsa.oasgames.com.,A,107.191.35.130,
assist156lotr.oasgames.com.,A,185.19.216.154,
assist157sqpt.oasgames.com.,A,107.191.34.92,
assist15sqsa.oasgames.com.,A,216.155.154.155,
assist16.oasgames.com.,A,107.191.35.83,
assist161lotr.oasgames.com.,A,185.19.216.156,
assist166loar.oasgames.com.,A,185.19.217.241,
assist167loar.oasgames.com.,A,185.19.217.241,
assist169sqpt.oasgames.com.,A,216.155.155.153,
assist173oas.oasgames.com.,A,107.191.35.86,
assist179oastr.oasgames.com.,A,185.19.216.157,
assist182sqeu.oasgames.com.,A,185.19.217.53,
assist182sqpt.oasgames.com.,A,107.191.35.134,
assist188oastr.oasgames.com.,A,185.19.217.55,
assist194lopl.oasgames.com.,A,185.19.219.254,
assist196lopl.oasgames.com.,A,185.19.219.254,
assist211sqsa.oasgames.com.,A,216.155.158.7,
assist212sqna.oasgames.com.,A,216.155.155.156,
assist213oastr.oasgames.com.,A,185.19.217.235,
assist214sqsa.oasgames.com.,A,216.155.158.8,
assist223oastr.oasgames.com.,A,185.19.217.249,
assist224oastr.oasgames.com.,A,185.19.217.249,
assist226sqpt.oasgames.com.,A,216.155.155.153,
assist236oastr.oasgames.com.,A,185.19.217.49,
assist237sqsa.oasgames.com.,A,107.191.35.21,
assist239oas.oasgames.com.,A,107.191.35.85,
assist239oastr.oasgames.com.,A,185.19.217.235,
assist242lopl.oasgames.com.,A,185.19.219.254,
assist247sqna.oasgames.com.,A,107.191.34.91,
assist24losv.oasgames.com.,A,185.19.217.242,
assist251sqsa.oasgames.com.,A,107.191.35.19,
assist254oas.oasgames.com.,A,216.155.137.243,
assist255oas.oasgames.com.,A,216.155.155.148,
assist256oastr.oasgames.com.,A,185.19.217.55,
assist257oastr.oasgames.com.,A,185.19.217.249,
assist25lode.oasgames.com.,A,185.19.217.52,
assist261oas.oasgames.com.,A,216.155.153.245,
assist262oastr.oasgames.com.,A,185.19.217.235,
assist268sqpt.oasgames.com.,A,216.155.155.154,
assist269lopl.oasgames.com.,A,185.19.217.204,
assist270lopl.oasgames.com.,A,185.19.217.204,
assist273oas.oasgames.com.,A,107.191.35.85,
assist27sqsa.oasgames.com.,A,107.191.34.45,
assist281oastr.oasgames.com.,A,185.19.217.235,
assist285oas.oasgames.com.,A,107.191.35.85,
assist287oas.oasgames.com.,A,216.155.155.157,
assist288sqsa.oasgames.com.,A,216.155.158.7,
assist291sqsa.oasgames.com.,A,216.155.158.13,
assist294oastr.oasgames.com.,A,185.19.216.157,
assist294sqsa.oasgames.com.,A,216.155.158.11,
assist298oas.oasgames.com.,A,107.191.34.100,
assist299sqpt.oasgames.com.,A,216.155.154.149,
assist2sqpt.oasgames.com.,A,107.191.34.92,
assist2testlosv.oasgames.com.,A,124.232.150.165,
assist302lopl.oasgames.com.,A,185.19.217.204,
assist303sqpt.oasgames.com.,A,216.155.155.147,
assist30lonl.oasgames.com.,A,185.19.217.236,
assist30sqpt.oasgames.com.,A,107.191.35.131,
assist313oastr.oasgames.com.,A,185.19.217.235,
assist314oastr.oasgames.com.,A,185.19.217.235,
assist318lotr.oasgames.com.,A,185.19.216.156,
assist325oastr.oasgames.com.,A,185.19.216.154,
assist326oastr.oasgames.com.,A,185.19.216.154,
assist327oas.oasgames.com.,A,107.191.35.85,
assist329sqsa.oasgames.com.,A,107.191.34.44,
assist333sqsa.oasgames.com.,A,107.191.34.99,
assist342sqsa.oasgames.com.,A,216.155.154.155,
assist348oas.oasgames.com.,A,107.191.35.86,
assist348sqna.oasgames.com.,A,107.191.35.83,
assist34lode.oasgames.com.,A,185.19.217.212,
assist356oas.oasgames.com.,A,216.155.155.155,
assist358oas.oasgames.com.,A,216.155.153.245,
assist359sqpt.oasgames.com.,A,216.155.155.149,
assist365oas.oasgames.com.,A,216.155.155.148,
assist365sqsa.oasgames.com.,A,216.155.154.148,
assist366oas.oasgames.com.,A,216.155.155.155,
assist372sqna.oasgames.com.,A,107.191.35.132,
assist374sqsa.oasgames.com.,A,107.191.35.133,
assist382oas.oasgames.com.,A,216.155.155.158,
assist384sqsa.oasgames.com.,A,107.191.32.172,
assist385oas.oasgames.com.,A,216.155.155.148,
assist386oas.oasgames.com.,A,216.155.155.155,
assist387oas.oasgames.com.,A,216.155.155.157,
assist38losv.oasgames.com.,A,185.19.217.242,
assist38oas.oasgames.com.,A,216.155.155.158,
assist403oas.oasgames.com.,A,216.155.155.155,
assist404oas.oasgames.com.,A,216.155.155.157,
assist404sqna.oasgames.com.,A,107.191.35.132,
assist405oas.oasgames.com.,A,216.155.155.158,
assist406oas.oasgames.com.,A,216.155.155.148,
assist406sqsa.oasgames.com.,A,107.191.35.130,
assist408lotr.oasgames.com.,A,185.19.216.154,
assist412sqna.oasgames.com.,A,107.191.35.87,
assist414oas.oasgames.com.,A,107.191.35.86,
assist428sqna.oasgames.com.,A,107.191.32.214,
assist430oas.oasgames.com.,A,216.155.155.148,
assist431oas.oasgames.com.,A,216.155.155.155,
assist432oas.oasgames.com.,A,216.155.155.158,
assist437sqsa.oasgames.com.,A,216.155.154.148,
assist438sqsa.oasgames.com.,A,107.191.35.88,
